run_id,lr,dim,tau,fdqn,name,sdqn,seed,end_e,gamma,freq_q,sample,start_e,algorithm,benchmark,config_id,batch_size,exp_reward,buffer_size,use_upper_q,reward_shape,expl_fraction,reverse_agents,total_episodes,importance_base,learning_starts,piecewise_linear,update_towards_q,use_single_buffer,importance_sigmoid,target_update_freq,run_name,autorecursive,n_act
rt5tf6a7,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,10,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.7,2500,False,True,False,True,33,sdqn_5D,,3.0
1ytcs1he,7.759007625457441e-05,10,0.6196957387887254,True,saql,False,6,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,12,saql_10D,True,3.0
0yegx5t7,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,4,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,39,iql_5D,False,3.0
arcjsk7n,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,16,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.3,2500,False,True,False,True,33,sdqn_5D,,3.0
5w3rhaaz,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,5,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.7,2500,False,True,False,True,33,sdqn_5D,,3.0
4o0ecsbp,3.2679906934047e-05,10,0.1258201075347501,True,iql,False,13,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,39,iql_10D,False,3.0
xz8npauk,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,10,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,candid_sigmoid,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,15,ddqn_5D,,3.0
ie0dgr2n,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,5,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,39,iql_5D,False,3.0
3pxom6o4,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,11,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,12,saql_5D,True,3.0
502xlxg7,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,1,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,True,10000,0.5,2500,False,True,False,True,33,sdqn_5D,,3.0
oe8dpfyw,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,15,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,candid_sigmoid,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,15,ddqn_5D,,3.0
1k0qpimf,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,1,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.7,2500,False,True,False,True,33,sdqn_5D,,3.0
l201ofqw,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,15,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,39,iql_5D,False,3.0
v41gutgn,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,1,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,12,saql_5D,True,3.0
fk8ah2pg,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,16,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,12,saql_5D,True,3.0
h4w5tebl,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,16,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,12,saql_5D,True,3.0
z4aha4yj,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,1,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.3,2500,False,True,False,True,33,sdqn_5D,,3.0
zadybavp,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,14,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.3,2500,False,True,False,True,33,sdqn_5D,,3.0
cbkfyja5,7.759007625457441e-05,10,0.6196957387887254,True,saql,False,11,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,12,saql_10D,True,3.0
d4cddezw,3.2679906934047e-05,10,0.1258201075347501,True,iql,False,4,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,39,iql_10D,False,3.0
o6p6g125,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,16,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,True,10000,0.5,2500,False,,False,True,12,saql_5D,True,3.0
tq58irsd,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,6,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.3,2500,False,True,False,True,33,sdqn_5D,,3.0
tvncdg7b,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,0,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.7,2500,False,True,False,True,33,sdqn_5D,,3.0
myrd4is7,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,16,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,candid_sigmoid,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,15,ddqn_5D,,3.0
p8zz0atq,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,2,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,candid_sigmoid,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,15,ddqn_5D,,3.0
4tgppiaq,0.0003085539563236,10,0.4765151942585088,True,sdqn,True,3,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,False,True,False,True,33,sdqn_10D,,3.0
uw72oujf,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,11,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,True,10000,0.5,2500,False,,False,True,12,saql_5D,True,3.0
zy0gjgs5,0.0001007622443839,10,0.2613622693762968,False,ddqn,False,8,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,candid_sigmoid,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,15,ddqn_10D,,3.0
4b57no7u,3.2679906934047e-05,10,0.1258201075347501,True,iql,False,3,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,39,iql_10D,False,3.0
tikiwu17,3.2679906934047e-05,10,0.1258201075347501,True,iql,False,6,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,39,iql_10D,False,3.0
mmvgkkuo,7.759007625457441e-05,10,0.6196957387887254,True,saql,False,5,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,12,saql_10D,True,3.0
hlc51s0o,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,7,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,True,10000,0.5,2500,False,True,False,True,33,sdqn_5D,,3.0
vuqm4kez,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,15,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.7,2500,False,True,False,True,33,sdqn_5D,,3.0
68mgkac9,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,19,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,True,10000,0.5,2500,False,True,False,True,33,sdqn_5D,,3.0
6ryfmtbx,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,11,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,12,saql_5D,True,3.0
c5rroho4,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,16,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.7,2500,False,True,False,True,33,sdqn_5D,,3.0
wyr2c5st,3.2679906934047e-05,10,0.1258201075347501,True,iql,False,7,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,39,iql_10D,False,3.0
cb3jnrim,0.0003085539563236,10,0.4765151942585088,True,sdqn,True,4,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,False,True,False,True,33,sdqn_10D,,3.0
akhrkr8l,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,6,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,12,saql_5D,True,3.0
n2xuw4vo,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,6,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,candid_sigmoid,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,15,ddqn_5D,,3.0
sue2mwyp,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,5,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,12,saql_5D,True,3.0
u6gijfl6,0.0003085539563236,10,0.4765151942585088,True,sdqn,True,17,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,False,True,False,True,33,sdqn_10D,,3.0
2fyc7ny2,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,15,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,True,10000,0.5,2500,False,,False,True,12,saql_5D,True,3.0
xhiqynme,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,12,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,candid_sigmoid,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,15,ddqn_5D,,3.0
kkm8r4q6,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,5,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,True,10000,0.5,2500,False,True,False,True,33,sdqn_5D,,3.0
dgxbz6uv,0.0001007622443839,10,0.2613622693762968,False,ddqn,False,6,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,candid_sigmoid,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,15,ddqn_10D,,3.0
fscaiche,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,13,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,True,10000,0.5,2500,False,,False,True,12,saql_5D,True,3.0
eo93jqb8,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,9,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,39,iql_5D,False,3.0
x7j7bn37,3.2679906934047e-05,10,0.1258201075347501,True,iql,False,14,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,39,iql_10D,False,3.0
1ea0ag2w,0.0003085539563236,10,0.4765151942585088,True,sdqn,True,18,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,False,True,False,True,33,sdqn_10D,,3.0
zap53v4e,7.759007625457441e-05,10,0.6196957387887254,True,saql,False,3,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,12,saql_10D,True,3.0
vru9dcsq,7.759007625457441e-05,10,0.6196957387887254,True,saql,False,1,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,12,saql_10D,True,3.0
va7zvn4j,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,11,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.3,2500,False,True,False,True,33,sdqn_5D,,3.0
ox3lcngl,3.2679906934047e-05,10,0.1258201075347501,True,iql,False,8,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,39,iql_10D,False,3.0
8y0z9w0o,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,6,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,12,saql_5D,True,3.0
kl74owf1,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,4,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,12,saql_5D,True,3.0
2qx1fbhj,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,19,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,candid_sigmoid,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,15,ddqn_5D,,3.0
pcucqft8,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,11,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,39,iql_5D,False,3.0
2dzx07mv,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,18,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,12,saql_5D,True,3.0
bwzg33r9,3.2679906934047e-05,10,0.1258201075347501,True,iql,False,11,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,39,iql_10D,False,3.0
u41ylq5g,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,8,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.7,2500,False,True,False,True,33,sdqn_5D,,3.0
bhjwjveh,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,0,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.3,2500,False,True,False,True,33,sdqn_5D,,3.0
hafsy1uq,7.759007625457441e-05,10,0.6196957387887254,True,saql,False,18,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,12,saql_10D,True,3.0
jvwpseyk,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,12,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,12,saql_5D,True,3.0
2snok0d1,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,16,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,39,iql_5D,False,3.0
2b32tcuo,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,18,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,12,saql_5D,True,3.0
g90cglg9,0.0003085539563236,10,0.4765151942585088,True,sdqn,True,13,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,False,True,False,True,33,sdqn_10D,,3.0
klwmsu15,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,10,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.3,2500,False,True,False,True,33,sdqn_5D,,3.0
da3k6g11,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,18,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,39,iql_5D,False,3.0
f8wvus2b,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,5,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.3,2500,False,True,False,True,33,sdqn_5D,,3.0
21ixd5fh,0.0001007622443839,10,0.2613622693762968,False,ddqn,False,3,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,candid_sigmoid,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,15,ddqn_10D,,3.0
rs8gq4vp,0.0003085539563236,10,0.4765151942585088,True,sdqn,True,14,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,False,True,False,True,33,sdqn_10D,,3.0
9piht998,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,16,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,39,iql_5D,False,3.0
o2uf9kxl,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,8,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,True,10000,0.5,2500,False,,False,True,12,saql_5D,True,3.0
4bfa8lix,3.2679906934047e-05,10,0.1258201075347501,True,iql,False,16,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,39,iql_10D,False,3.0
39jelhc4,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,4,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,True,10000,0.5,2500,False,,False,True,12,saql_5D,True,3.0
omo1uev3,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,5,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,candid_sigmoid,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,15,ddqn_5D,,3.0
n8p9t7qk,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,14,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,candid_sigmoid,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,15,ddqn_5D,,3.0
jf53lxzy,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,7,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,12,saql_5D,True,3.0
38jfp6wn,7.759007625457441e-05,10,0.6196957387887254,True,saql,False,0,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,12,saql_10D,True,3.0
njt2hyli,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,17,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,True,10000,0.5,2500,False,,False,True,12,saql_5D,True,3.0
hd8g7fqy,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,3,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.7,2500,False,True,False,True,33,sdqn_5D,,3.0
dr1iob9d,0.0003085539563236,10,0.4765151942585088,True,sdqn,True,19,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,False,True,False,True,33,sdqn_10D,,3.0
1lwf987v,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,9,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,True,10000,0.5,2500,False,True,False,True,33,sdqn_5D,,3.0
1hk7kime,0.0003085539563236,10,0.4765151942585088,True,sdqn,True,16,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,False,True,False,True,33,sdqn_10D,,3.0
mpgsvron,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,12,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,12,saql_5D,True,3.0
gklnumk9,0.0003085539563236,10,0.4765151942585088,True,sdqn,True,15,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,False,True,False,True,33,sdqn_10D,,3.0
3hxk4usi,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,17,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.3,2500,False,True,False,True,33,sdqn_5D,,3.0
gg08n0fa,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,12,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,True,10000,0.5,2500,False,True,False,True,33,sdqn_5D,,3.0
at9l01qf,0.0003085539563236,10,0.4765151942585088,True,sdqn,True,12,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.5,2500,False,True,False,True,33,sdqn_10D,,3.0
nu283gke,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,10,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,39,iql_5D,False,3.0
cb6rctk9,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,14,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,12,saql_5D,True,3.0
w0ia2l11,7.759007625457441e-05,5,0.6196957387887254,True,saql,False,2,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,12,saql_5D,True,3.0
8mvwix4t,0.0001007622443839,5,0.2613622693762968,False,ddqn,False,7,0.01,0.9349889240595958,1,False,0.2382358341240069,ddqn,candid_sigmoid,best_ddqn,220,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,15,ddqn_5D,,3.0
2fe5uezy,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,2,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.3,2500,False,True,False,True,33,sdqn_5D,,3.0
w3jt3sdh,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,14,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,39,iql_5D,False,3.0
ml8cmd0c,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,17,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,39,iql_5D,False,3.0
7tcxqvrc,0.0003085539563236,5,0.4765151942585088,True,sdqn,True,17,0.01,0.9696311972692117,1,False,0.1341366120118062,sdqn,candid_sigmoid,best_sdqn,105,4.6,2500,False,exponential,0.5,False,10000,0.7,2500,False,True,False,True,33,sdqn_5D,,3.0
voxp0pp4,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,11,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.3,2500,False,,False,True,39,iql_5D,False,3.0
81cen8mc,3.2679906934047e-05,5,0.1258201075347501,True,iql,False,1,0.01,0.9147926084577456,1,False,0.9289289127307658,iql,candid_sigmoid,best_iql,63,4.6,2500,,exponential,0.5,False,10000,0.7,2500,False,,False,True,39,iql_5D,False,3.0
ezamro5h,7.759007625457441e-05,10,0.6196957387887254,True,saql,False,10,0.01,0.9086120388181772,1,False,0.4607365826186788,saql,candid_sigmoid,best_saql,67,4.6,2500,,exponential,0.5,False,10000,0.5,2500,False,,False,True,12,saql_10D,True,3.0
